experiment,fold,train_accuracy,test_accuracy,val_accuracy,test_precision,test_recall,test_f1,val_precision,val_recall,val_f1,timeuse
std_3_Time+V3+V4,3,0.999584444993164,0.999065763571452,0.999692919075144,0.862068965517241,0.324675324675325,0.471698113207547,1,0.413793103448276,0.585365853658537,15.0116980075836
std_3_Time+V3+V4,4,0.999620516218414,0.999115811951553,0.999494457083017,0.961538461538462,0.324675324675325,0.485436893203884,0.888888888888889,0.380952380952381,0.533333333333333,15.1147191524506
IQR_3_Time~V5,1,0.999651124358864,0.999399419438791,0.999430816686251,0.780821917808219,0.74025974025974,0.76,0.738095238095238,0.607843137254902,0.666666666666667,14.7010219097137
IQR_3_Time~V5,2,0.999632787206306,0.999282639885222,0.999540770403571,0.793103448275862,0.597402597402597,0.681481481481481,0.75,0.627906976744186,0.683544303797468,14.640909910202
IQR_3_Time~V5,3,0.99959610794933,0.999232591505122,0.999669330394048,0.754098360655738,0.597402597402597,0.666666666666667,0.884615384615385,0.605263157894737,0.71875,14.8012290000916
IQR_3_Time~V5,4,0.999644905930683,0.99913249474492,0.999394573174088,0.686567164179104,0.597402597402597,0.638888888888889,0.740740740740741,0.434782608695652,0.547945205479452,14.6540040969849
std_3_Time~V5,1,0.999693494105892,0.999382736645424,0.999540407382896,0.803030303030303,0.688311688311688,0.741258741258741,0.807692307692308,0.51219512195122,0.626865671641791,14.9242861270905
std_3_Time~V5,2,0.999675314730297,0.999232591505122,0.999594873305834,0.69620253164557,0.714285714285714,0.705128205128205,0.75,0.583333333333333,0.65625,14.9173169136047
std_3_Time~V5,3,0.999626163642269,0.999149177538287,0.999742433998712,0.709677419354839,0.571428571428571,0.633093525179856,0.941176470588235,0.551724137931034,0.695652173913043,14.7331249713898
std_3_Time~V5,4,0.99968110876031,0.999249274298489,0.999614459600874,0.735294117647059,0.649350649350649,0.689655172413793,0.827586206896552,0.6,0.695652173913043,14.8008499145508
IQR_4_All,1,0.99983094543764,0.998715424910747,0.999788878098214,0,0,0,0,0,0,2.81202697753906
IQR_4_All,2,0.999809762696579,0.998715424910747,0.99985215224095,0,0,0,0,0,0,2.9693329334259
IQR_4_All,3,0.99980284744617,0.998715424910747,0.999873147423836,0,0,0,0,0,0,2.88817095756531
IQR_4_All,4,0.999838073782033,0.998715424910747,0.999767510673374,0,0,0,0,0,0,3.1387050151825
IQR_4_all,1,0.999811835544266,0.998715424910747,0.99977856510186,0,0,0,0,0,0,2.8935079574585
IQR_4_all,2,0.999805250186355,0.998715424910747,0.999798224374496,0,0,0,0,0,0,3.03382897377014
IQR_4_all,3,0.999778346464626,0.998715424910747,0.999879007864489,0,0,0,0,0,0,2.89982295036316
IQR_4_all,4,0.999818606901,0.998715424910747,0.999758235116349,0,0,0,0,0,0,2.8685200214386
